manga_id,manga_name,manga_rank
35121,SAI:Taker - Futari no Artemis,10942
36247,Bitter na Kokuin,10943
36503,Oresama☆Kiss,10944
37561,Devilman G,10945
40265,Ato ni mo Saki ni mo Kimi dake,10946
42201,Kekkon no Jouken,10947
43533,Chronos Ruler,10948
43635,Marshmallow Honey,10949
45827,Ugetsu Monogatari,10950
46766,Hitoribocchi no Kuni,10951
49445,Gonensei,10952
50727,Hannya Haramita,10953
52177,Emeth Meth,10954
56139,"Koi, Koinegau",10955
56713,Guren no Arma,10956
57721,Fly High!,10957
58613,Shishunki na Adam,10958
60891,Kaeribana no Kanojo,10959
63765,Junketsu Lovers,10960
63847,Hatsukoi Shinjuu,10961
64211,Gekijouban Pocket Monster Best Wishes: Shinsoku no Genesect - Mewtwo Kakusei,10962
65669,Takato Shounen no Jikenbo,10963
73729,Apartmate,10964
79467,Meikyuu Romantica,10965
83579,Nisekoi Doumei.,10966
89209,Kimi wa Nanimo Shiranai,10967
90687,[Shinyaku] Mahou Shoujo Oriko★Magica: Sadness Prayer,10968
90896,Oyasumi Jack the Ripper,10969
91151,Suisai,10970
91975,"Senpai, Sore Hitokuchi Kudasai!",10971
93875,Vanishing Starlight,10972
93897,Love x Wanko,10973
95942,Ore ga Fujoshi de Aitsu ga Yuri-ota de,10974
98530,Ore no Ie ga Maryoku Spot Datta Ken: Sundeiru dake de Sekai Saikyou,10975
103110,Konyaku 0-nichikon wa Dou desu ka?,10976
103898,Robot x Laserbeam,10977
105161,Liberty,10978
105469,Ryuukei no Sora,10979
107271,Inuwashi Momo wa Yuruganai,10980
110179,Asahi-senpai no Okiniiri,10981
111696,Kuromori-san wa Smartphone ga Tsukaenai,10982
114871,Kaguya-sama wa Kokurasetai: Doujin-ban,10983
111494,Zomviguarna,10984
112663,"Okite Kudasai, Kusakabe-san",10985
113558,NEET dakedo Hello Work ni Ittara Isekai ni Tsuretekareta,10986
114397,Ichiban Hoshii no,10987
614,Blue Dragon: RalΩGrado,10988
832,Angel Wars,10989
939,Cash Girl,10990
965,Alive,10991
1065,Tokyo Boys & Girls,10992
1868,Phalene,10993
2552,Ebisu,10994
2613,Sonna Kimochi ga Koi datta,10995
3119,Pretty Maniacs,10996
3230,Figure 17,10997
3641,Ren Ai Cupid,10998
3942,Help!!,10999
4420,Coyote Ragtime Show,11000
4620,Heaven Eleven,11001
5660,MT Pass,11002
7307,Shippuu Karen Jinrai Komusume!,11003
7341,Chiro-chan,11004
8582,81 Diver,11005
8803,Kare no Satsujin Keikaku,11006
8952,Jungmok,11007
8997,Bradherley no Basha,11008
9226,Route 225,11009
10027,Demashita! Powerpuff Girls Z,11010
10325,Kiss Me Doctor!,11011
10351,Stone Cold,11012
10705,Harenchi,11013
10789,My Favorite Girl,11014
10897,Nobody Cry,11015
10974,@Full Moon,11016
11204,Weise Frau,11017
11430,VITA Sexualis,11018
11567,Fushigiboshi no Futagohime,11019
11711,Deus Ex machina,11020
12674,Oh! My Sweet Baby!!!,11021
12681,Harukanaru Toki no Naka de 4: Hajimari no Sho,11022
12750,Tanabata no Kuni,11023
14887,Kagi,11024
15106,Mazinger Z : Relic of Terror,11025
15181,"Shirotae no Kimi, Hanagasumi",11026
16850,Kimi wo Omou Toki,11027
17435,Bokura no Pink,11028
17537,Cucumber x Sandwich,11029
17793,Ueto Aya Monogatari,11030
17829,Datte Ai wo Shinjiteru,11031
18411,Corrector Yui,11032
21323,Bokura no Ibasho,11033
21740,"Oniisamakata, Goranshin!",11034
21788,The Two Stars Love,11035
22809,Kikai Tonchi Banashi Hanasaka Ikkyuu,11036
23299,Gas Mask Girl,11037
23502,Wombs,11038
23743,Idejuu!,11039
23986,Daisuki desu!! Mahou Tenshi Cosmos,11040
24520,Cinderella ni Kutsu wo,11041
24573,Sensei Anone.,11042
25288,Agrippa,11043
26712,Sono Te wa Atatakai,11044
28216,Chanto Kaitemasu kara!,11045
28653,Koakuma to Meromero Tengoku,11046
31237,Kyoukai no Shinigami,11047
32459,Dr. Psyche,11048
32961,Otasuke Miko Miko-chan,11049
36317,Onkochishin na Kanojo,11050
39123,Ero x Roma,11051
40181,Chijou 10 Meters no Ori kara,11052
40979,Sweet♥Chapel,11053
41019,Kouya no Koi,11054
41421,Torch Song Ecology,11055
41549,Suki Kirai Suki,11056
43867,Omochi-sama,11057
45689,Lo-Fi After School,11058
46814,Hibari no Asa,11059
47058,Isshunsaki wa Koi,11060
47170,Hanameguri Awase,11061
50187,Seiten no Hekigan,11062
50621,Junjou x Bousou Honey,11063
57399,Guren 5,11064
58245,Youkai Kyoushitsu,11065
58397,Hoshi no Ame Tsuki no Geboku,11066
59319,Fugitto Amor,11067
59735,Jinrou Chronicle,11068
59993,Sword Gai,11069
66761,Gazer,11070
71077,4-koma Koushiki Anthology: Nagi no Asu kara,11071
71605,Ameiro no Toge,11072
71707,Shiawase Shokutaku,11073
75551,Monogatari no Naka no Hito,11074
75719,Devilman Tai Yami no Teiou,11075
80017,Jinsei Reset Button,11076
80243,Coppelion Site Story,11077
80933,Wakaba Marriage,11078
83029,Eh? Heibon desu yo??,11079
86671,"Dragon Ball Z: Fukkatsu no ""F""",11080
90126,Seigai no Majo,11081
90761,Kyousantou Sengen,11082
93438,Mighty♡Heart,11083
95112,Kimi to Koibana,11084
96256,Tokenai Koi to Chocolate,11085
96266,Back Street Girls,11086
98156,Maken no Daydreamer,11087
98293,Nonbiri VRMMO-ki,11088
99620,Prison Princess,11089
100027,Batsu Gal,11090
104284,Isekai Cheat Magician,11091
107774,Migi to Dali,11092
109408,Ishuzoku Reviewers,11093
340,Darkside Blues,11094
757,Kanna,11095
804,Kikagaku Ehon,11096
809,Soshite Hibi Koishiteku.,11097
961,Kara no Teikoku,11098
1094,Inu-Neko.,11099
1114,El Hazard: The Magnificent World,11100
1289,Ikaryaku,11101
1400,Abara,11102
1671,Believers,11103
2393,Uchi ni oideyo,11104
3038,Onikiri Juuzo,11105
3093,Glass no Megami,11106
3163,Card no Ousama,11107
3933,Genei Musou,11108
5624,"Laya, the Witch of Red Pooh",11109
6039,"Saseum, I'm a Deer",11110
6847,Honnou: Motto Midaretai,11111
7367,Mahou no Te ni Notte,11112
8530,Badminton Girl,11113
8773,Mazinger Z,11114
9190,Mainichi ga H Youbi,11115
10319,Aitte Yatsu wo Utatte Miyouka,11116
10909,Tetsuwan Birdy,11117
12930,100-man$ Kid,11118
13568,Barairo no Kaibutsu,11119
14296,Dero Dero,11120
14562,Hatsukoi Rocket,11121
15527,Jagan wa Gachirin ni Tobu,11122
16822,Kuroi Fubuki,11123
16943,Great Mazinger,11124
17150,Pokémon Get da ze!,11125
17214,Ikenai Hokenshitsu,11126
17478,Amanoiwato Hime,11127
17830,Lady Mitsuko,11128
18474,Renai Distortion,11129
18739,"18 Years Old, We Got Married",11130
18813,Megane no Koiwazurai,11131
19067,Break Hands: Hoshi wo Tsugu Mono,11132
20368,Dear Diary,11133
20630,Eighth,11134
23362,Arcana - Tokushubutai / Shuudan,11135
24022,Olympus no Pollon,11136
25012,Sayonara Folklore,11137
25338,Puppy Lovers,11138
26219,Mitsuai Celeb,11139
27083,Nagai Michi,11140
27959,Intel Senpai,11141
28194,Princess to Kekkon,11142
28775,Jacket Nuidara Saigo made,11143
29937,Bara Manga Daioh,11144
32427,Tomonen,11145
32775,Super Oresama Love Story,11146
34245,"Kyou, Curry!",11147
34491,Super Darling!,11148
36341,Rinne no Lagrange,11149
37293,Orchid Valley Sanshimai Monogatari,11150
37367,Charon Siphon,11151
37477,Another Sky,11152
37511,Tokyo Karasu,11153
39231,Wizardry Zeo,11154
39559,Okashi na★Futari,11155
40573,ENT.: Ori no Kagi ga Hazusareta K Noukai,11156
40797,Ni no Maeshii no Tsukaikata,11157
42263,Iinazuke Kyoutei,11158
42721,Brundage no Mahou no Shiro,11159
43563,Akatsuki no Ageha,11160
45053,Onegai Kamisama!,11161
45632,Sol Trigger,11162
46164,Yoshinatsu,11163
48341,Josou Danshi Anthology Syrup!,11164
50515,Maou na Ore to Ghoul no Yubiwa,11165
51867,Conflict Lover,11166
57365,.hack//Quantum I (introduction),11167
59015,Colossus Order,11168
59129,DOODLE,11169
65649,Horizon,11170
65671,Tokku Hakkenshi [code:T-8],11171
66639,Bitter Short Cakes,11172
68053,Princess Ai Monogatari,11173
68263,Sachiare!,11174
68739,Necrolog,11175
68781,Mouretsu Pirates: Abyss of Hyperspace,11176
70735,Satsuki Complex,11177
74139,Nyanko-sensei ga Iku!,11178
76773,Shion of the Dead,11179
77899,To the Sea,11180
82197,Gakkyuu Houtei,11181
87657,Lodoss-tou Senki: Haiiro no Majo,11182
88658,Gendai Majo no Shuushoku Jijou,11183
90565,+C: Sword and Cornett APPENDix,11184
90875,Sabinuki Kanojo,11185
91090,Amagami Wa!,11186
91961,Yukiwaribana,11187
92646,Ohayou toka Oyasumi toka,11188
93169,Koori no Joou,11189
95925,Houshin shinai Engi,11190
96514,Sweet Bitter,11191
97292,Tejina-senpai,11192
102210,Shihatsu Densha,11193
108754,Saikyou Mahoushi no Inton Keikaku,11194
109258,Renai Shitakunai Wake ja Nai kedo,11195
110922,Shigahime,11196
114556,Shuumatsu no Harem: Fantasia,11197
112993,Monster Musume no Oishasan,11198
114406,5-fungo no Sekai,11199
268,Crazy Love Story,11200
588,Hitomi no Catoblepas,11201
1190,Asatte Dance,11202
1234,Kiss Dorobou,11203
1592,Milk Closet,11204
1646,Who Fighter with Heart of Darkness,11205
1900,Kamisama no Tsukurikata,11206
1922,Valkyrie Profile,11207
3246,Houmonsha wa Mayonaka ni...,11208
4517,Body & Soul,11209
4552,Kung Fu Tao,11210
4798,Nanairo no Shinwa,11211
5156,Love Pop,11212
5444,Tsuyogari,11213
5447,Rocket Princess,11214
5488,Kodomo no Taion,11215
5501,Jekyll de Hyde na Kare,11216
5773,Make Love Shiyo,11217
5857,Kedamono Shounen Shoujo,11218
7755,Hipira: The Little Vampire,11219
8072,Change 2!!,11220
8438,Super-Conductive Brains,11221
8916,Kasai Chousakan Nanase,11222
9188,Gata-Pishi,11223
10742,Puzzle+,11224
11012,Disney Fairies,11225
12526,Sokubaku Master,11226
12848,Hari no Katana to Goki no Fune,11227
12991,Kawa yori mo Nagaku Yuruyaka ni,11228
13083,Soshite Watashi wa Kaeru ni Koisuru,11229
14192,Ichihime Ninja,11230
14557,Princess Nightmare,11231
14718,Kami Sen,11232
14979,I♥DOLL,11233
15456,The History of the West Wing,11234
16150,Jade,11235
16260,Inazuman,11236
16589,Kagerou Meikyuu,11237
17052,Mitsu no Yoru,11238
17261,Witchcraft Troops,11239
17766,Daiaku Kojou,11240
18848,Heaven's Mail,11241
19449,Dakishimete Ii desu ka,11242
20548,Fate/stay night x Mahou Shoujo Lyrical Nanoha,11243
20557,"Yuki no Touge, Tsurugi no Mai",11244
21304,Nishikaze to Taiyou,11245
21376,The Nightmare After School,11246
21635,Kanpeki na Kanojo,11247
22193,Horobishi Kemonotachi no Umi,11248
22207,Kanojo no Kagi wo Akeru Houhou,11249
22548,Lovephobia,11250
23602,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.",11251
23949,Shitsuren Biyoushitsu,11252
24427,Gokai ga Maneita Ai,11253
24480,Arcana - Tousou / Himitsu Kessha,11254
24599,Sheikh to Doko Made mo,11255
24978,Imouto e,11256
26131,Rosario to Vampire: Prototype,11257
26300,Sheikh no Proposal,11258
26903,Plug: Full Metal Idol,11259
28029,Battleship Girl,11260
30241,Hokkenshitsu,11261
30497,"Strange, Beautiful Tokebi World",11262
30509,Goku Onna Michi,11263
31939,Mobile Suit Victory Gundam Side Story,11264
32125,"Saikai wa Nigaku, Ai wa...",11265
32199,Hana Michi Otome,11266
34819,Yotsuya Scramble,11267
36941,"Bye Bye, Ame.",11268
37213,Ouji-sama Sama no Jijou.,11269
41193,"Jinrui wa Suitai Shimashita: Yousei, Shimasu ka?",11270
41501,Akai Hana,11271
41565,Transfer Student Storm Bringer Reboot,11272
46850,"Suki, Kirai... demo Suki",11273
48731,Diabolik Lovers: Prequel,11274
50023,Oubou Ookami to Shoushin Akazukin,11275
54353,Shitauke Tantei Nokori Kasuhiro,11276
69477,Kyou wo Aruku,11277
71575,Itoko Doushi wa Kamo no Aji,11278
76057,Grateful Dead,11279
76191,Zero no Shiniki,11280
82987,Sensou Gekijou,11281
89838,"Sono Gokudou, Tennen ni Tsuki",11282
90892,3-nen Kimengumi,11283
92561,Nyoroko no Namahousou!,11284
98496,Kyuuketsu Baito Kirishima-kun,11285
99018,Kuso-game Online (Kari),11286
102245,Akazukin-chan wa Ookami-san wo Nakasetai!,11287
102313,Higan Hikou Shoujo Naeko,11288
102845,Tonari no Hoshi no Ouji-sama,11289
103157,"17-sai, Hajimete: Hatsunetsu",11290
103296,Tsuki to Drop,11291
105093,Midari ni Midara na Kuroyukihime Online,11292
105876,Bunburyoutou: Saikyou Saichi no Sodatekata,11293
106215,Shourai-teki ni Shindekure,11294
107210,Write/Lite Shimai,11295
107780,Houfuku Kanojo to Koukatsu Kareshi,11296
109559,Maou Kyoudai,11297
109723,"Osananajimi to, Kiss Shitakunakunai.",11298
110169,Getsuyoubi no Koibito,11299
110460,Isekai Nonbiri Nouka,11300
69,"""Suki"" to Ienai.",11301
341,Desert Coral,11302
524,Shaolin Sisters: Reborn,11303
1197,By The Sword,11304
1625,Wāq Wāq,11305
1799,Angel Hunt,11306
2847,Ai Daro,11307
3114,Aragami Hime,11308
3128,The Ring,11309
3161,Kimama ni Tanteigyou,11310
3602,Koharubiyori,11311
4681,Bogle,11312
4751,Kamen Rider,11313
4809,Momoko Manual,11314
5111,Koi no Akashingou,11315
5240,Isshou Asonde Kurashitai,11316
5472,Yuki-doke no Netsu,11317
7155,Mondoumuyou!,11318
7460,Cynthia the Mission,11319
8200,Lunar 2: Eternal Blue,11320
8672,Check,11321
8969,Soft Romantic,11322
10391,Mask: Kamen no Jouji,11323
10553,Cream Caramel,11324
10891,Hanzai Koushounin,11325
11133,37°C no Boyfriend,11326
11287,Atashi wa Sore wo Gaman Dekinai,11327
12209,Yakusoku no Ie,11328
12771,Himawari Den!,11329
12793,Blassreiter Genetic,11330
14399,Double Sentiment,11331
14814,Silent Knight Shou,11332
14999,Dohran,11333
15012,Railroad,11334
15248,Scandalous Honey,11335
15258,Megami no Karnaval,11336
15544,Shiawase no Kanzume,11337
16008,Berry Dynamite,11338
16534,Akuma na Juuboku,11339
17970,7-nin no Shakespeare,11340
18660,Jitaku Keibi-hime Terrass,11341
20365,Love Plus: Kanojo no Kako,11342
20555,Kirakira Kaoru,11343
20853,Swimming,11344
20920,Otona ni Nuts 2,11345
21385,GDGD-DOGS,11346
21432,Bee-be-beat it!,11347
22174,Kyoumen no Silhouette,11348
22414,Pokémon Quiz Puzzle-land: Pikachu wa Meitantei,11349
22514,Gagoze,11350
22546,Waraenai Riyuu,11351
23674,Zutto Suki datta Kuse ni,11352
24225,Gekijouban Pocket Monster AG: Rekkuu no Houmonsha Deoxys,11353
25566,Tesoro - Ono Natsume Shoki Tanpenshuu,11354
25581,Highschool of the Head,11355
25646,Come Come Vanilla!,11356
25674,Glass Shoes,11357
27663,Suugaku Girl: Godel no Fukanzensei Teiri,11358
27701,Ani Koi,11359
30431,Emma to Hakushaku,11360
31543,Narsha,11361
31887,Ouji wa Tadaima Dekasegichuu,11362
32675,Soutennenshoku Oneesan-jiru,11363
34471,Kagaku na Yatsura,11364
34607,Gofun de Koi ni Ochite,11365
35357,:REverSAL,11366
35421,Itohen,11367
35795,1 or W,11368
36945,Tsunbaka,11369
38135,Momoiro Meloik,11370
42035,Shoujotachi no Kaidan,11371
45297,Mizutama Puzzle,11372
46066,Rengoku no Cartagra,11373
46356,Butakai Ouji to 100-kai no Kiss,11374
46780,Gachirin ni Kirisaku,11375
51567,Kisei Kanojo Sana: Parasistence Sana,11376
51985,Iincho wa ♂,11377
55901,Eko Eko Azaraku,11378
62085,Huan Xu Zhen,11379
67139,iShoujo,11380
71675,Ani no Chuukoku,11381
73379,Naisho ja Tarinai yo,11382
74179,Acute,11383
75697,Battle Field,11384
78631,Komori-chan wa Yaruki wo Dase,11385
79111,Hebikuidori,11386
80285,Holiday Love: Fuufukan Renai,11387
82035,Koubai no Procyon,11388
83091,Ai wo Hamu Akuma,11389
86412,Pokémon the Movie XY: Hakai no Mayu to Diancie,11390
89057,Ivory Dark,11391
89296,Sekisei Inko,11392
89762,Kyoukai Meikyuu to Ikai no Majutsushi,11393
91458,Hshs Sasero!!,11394
95273,Seiki no Playboy,11395
95372,Christmas no Mahou,11396
97330,Grimoire x Reverse: Tensei Kijin Romantan,11397
98986,Baby.,11398
99966,IS: Infinite Stratos - Black Bunny / White Bitter,11399
102216,Kimi ga Shinanai Hi no Gohan,11400
103655,Mainichi Kiss shite Ii desu ka?,11401
103719,Line,11402
103802,Oishii Ayakashi,11403
106186,Dennou Kakugi MephistoWaltz,11404
108369,Boku no Heya ga Dungeon no Kyuukeijo ni Natteshimatta Ken,11405
109181,Magicraft Meister,11406
109221,Hokorobi no Lamp,11407
109249,Basculer,11408
110243,Fumikiri Jikan,11409
110290,Kemokko Doubutsuen!,11410
110512,Dokunie Cooking,11411
110546,Silent Blue,11412
111087,Doll-Kara,11413
111475,Isekai ni Kitamitai dakedo Dou Sureba Ii no Darou,11414
113292,Maou-sama no Machizukuri!: Saikyou no Dungeon wa Kindai Toshi,11415
113548,Jishou F-Rank no Oniisama ga Game de Hyouka sareru Gakuen no Chouten ni Kunrin suru Sou desu yo?,11416
118026,"Fukushuu wo Koinegau Saikyou Yuusha wa, Yami no Chikara de Senmetsu Musou suru",11417
112061,Alicia-san no Diet Quest,11418
113630,Nakanaide Maou-chan,11419
115127,Bandai Kaname wa Asobitai,11420
115339,Alcafus,11421
115661,Maria-sensei wa Imouto Gachizei!,11422
115920,Kuro no Maou,11423
174,Shooting Star Bebop: Cowboy Bebop,11424
208,Naichaisou yo.,11425
953,Belmonde Le VisiteuR,11426
1702,Jisatsu Circle,11427
3223,Bijin Dorobou,11428
3376,Hana Bolo,11429
3386,Sexy Guardian,11430
3414,Koutetsu Tenshi Kurumi,11431
3433,Virgin Night,11432
4308,Ikenai Teacher☆Iketeru Darling,11433
5061,Chicago,11434
5209,Yellow Pop,11435
5340,Dash & Spin: Chousoku Sonic,11436
5601,Royal Straight,11437
8220,Slop Mansion ni Okaeri,11438
8654,Hanayaka na Adventure,11439
8738,36°C Rebellion,11440
8897,Akaneiro ni Somaru Saka,11441
8985,Fiancé wa Monster!?,11442
9714,~Mahou Gakuen~ Lunar!,11443
10239,Angry,11444
10268,Dog Style,11445
10609,Sour & Sweet,11446
10758,Tokimeki Midnight,11447
11913,Akikan!,11448
13101,Sex,11449
13545,Taimashin: Akamushi Masatsukou,11450
13844,Koisuru Yajuu,11451
14036,Flags,11452
15548,Tensei,11453
15669,King no Urashigoto,11454
15998,Garouden Boy,11455
16121,Sukima Suki,11456
16398,Shinbashi no Miko,11457
16921,Yu-yuru Shikkoubu,11458
17989,Softenni,11459
18758,Hana Matsuri,11460
19104,Kagemusha Tokugawa Ieyasu,11461
19771,Boku no Bandai-san,11462
21654,Mousou Fuuki Iin,11463
22714,R18!,11464
23119,Black Out,11465
23576,Futari Ecchi Short Story Special,11466
24142,Barairo no Ashita,11467
24965,Saru,11468
25038,Ziggurat,11469
25231,Rurigaki Yoruko no Yuigon,11470
25475,Finlandia: Santa Yousei Gakkou,11471
25634,The Tiny Fox with the Star,11472
25683,Cobra: The Psychogun,11473
25840,Toraware Voice,11474
26465,Tojikomori-hime,11475
26865,Kizuato Made Aishite,11476
30309,Magical Lollipop,11477
32899,UFO Robo Grendizer,11478
33473,Hananusubito,11479
33881,Fukumoto Nobuyuki Jisen Tanpenshuu,11480
34775,Akuma no Puzzle,11481
35371,Junai Host Club,11482
36121,Tsukigui Youma Taijishi,11483
39529,Mugen Utamaro,11484
41575,Shinsekai yori,11485
42031,God Eater: The Summer Wars,11486
42259,Judar no Oukan,11487
42333,The iDOLM@STER Cinderella Girls: Shuffle!! Comic Anthology,11488
44615,Houkago Himitsu no Hokenshitsu,11489
46042,Anata no Uta ni Koishite Mita,11490
46272,"Sakurada Reset: Cat, Ghost and Revolution Sunday",11491
47276,Imouto Loveru,11492
47583,Mashiro-iro Symphony: Twinkle Moon,11493
48027,Konna Hatsukoi,11494
50317,Shintetsu no Agartha,11495
51209,Imawabi no Dakini,11496
51237,Kouboku no Keibu,11497
52159,Yogoto Akuma to Kiss wo Suru,11498
53391,Manin Densha to Watashi to Kare,11499
56565,Katakoi Densha,11500
59145,Deochi Girls,11501
60093,Onihime,11502
62967,Iron Knight,11503
63385,Gewalt - Aoiro Terror x Seishun Graffiti!!,11504
66157,Buddy!!!,11505
66421,Gen-Cha!,11506
73037,Kotonoha Hira,11507
78975,Kokuhakumamire,11508
81321,Higan no Ishi,11509
81383,Yagate Maken no Alicebell,11510
83005,Touhyou Game: Anata ni Kuroki Ippyou wo,11511
84901,"Hime to Knight to, Tonari no Watashi.",11512
85619,Katakoizakari,11513
87495,Kuchibiru ni Uta wo: 15-nengo no Kimi e,11514
87719,Alice or Alice: Siscon Niisan to Futago no Imouto,11515
91657,Madonna wa Glass Case no Naka,11516
92555,Navy Blue no Hoshizora,11517
93088,Getter Robo Devolution: Uchuu Saigo no 3-punkan,11518
94415,Sora no Kain,11519
96689,B.S.S.M.,11520
96908,Renai Kyoutei,11521
99199,Kono Machi ga Bokura no Sekai,11522
99595,Koisuru Yankee Girl,11523
102514,"Koneko-chan, Kocchi ni Oide",11524
103510,Ten Thousand Kinds of Love,11525
104415,Hana no Shinzou,11526
105068,Yakedo Shoujo,11527
107575,"Yuukyuu no Gusha Asley no, Kenja no Susume: to, Pochi no Daibouken",11528
64,13 Nichi wa Kinyoubi?,11529
296,Anne Freaks,11530
349,Shin Kidou Senki Gundam Wing,11531
552,20 Mensou ni Onegai!!,11532
1549,Sorayume no Uta,11533
1558,Aisuru Hito,11534
1732,B Reaction,11535
1736,Route 20,11536
2148,Pretty,11537
2157,Hakobunjaa,11538
2897,Neko Majin,11539
2941,Kimi sae mo Ai no Kusari,11540
3094,WonderLand,11541
3255,Kon★Puri,11542
3316,Akihabara@DEEP,11543
3500,Shinseiki Evangelion: Ikari Shinji Ikusei Keikaku,11544
4227,Tokkou,11545
4364,Namida Hyakuman Tsubu,11546
4478,Houkago wa Koi no Yokan,11547
4696,Tensai Megane ni Kime!,11548
5415,Rain Kiss,11549
6088,Kugutsu,11550
6766,Kiss de Go!,11551
7152,Taiho Shite Miina!,11552
7427,Fukugaeru,11553
7562,Bokutachi no Tabi,11554
7744,Ningen Kyoki Katsuo!,11555
8054,Crown,11556
8605,Holy☆Hearts!,11557
8753,Avian Wander,11558
8759,Coming Home,11559
10159,Sesame Street,11560
10195,Haneikyuu Happy End,11561
10262,Release: The Emancipation of Personality,11562
11169,Sekai Seifuku Monogatari,11563
11217,Hetare Venus,11564
11402,Open Sesame,11565
11444,Étoile: Sanjuushi Seira,11566
11970,Wangan Jungle,11567
12203,Call My Name,11568
12282,Shirokuro Tsukeru?,11569
13186,Akarui Kazoku Keikaku,11570
13957,Kiomaru,11571
15691,20 Seiki Shounen: Ujiko Ujio Sakuhinshuu,11572
15832,Princess Lover! - Pure My Heart,11573
16566,Minotaurus no Sara,11574
16929,Heaven's Door,11575
16993,Japan War 1945 - Shin Daitoua Senki,11576
17918,Project Doll Phone,11577
18098,Yankee Figure,11578
18856,Love Pheromone No.5,11579
19237,Caterpillar Operetta,11580
20275,Christmas ni Kagayaku,11581
21020,Wakusei Drops,11582
21401,Gekka Mugentan: Kaminashi Yoru no Otogibanashi,11583
22058,Futsumashi na Yome desu ga.,11584
22300,Wonder 3,11585
23727,Marii to Santa,11586
24915,Yu☆Gi☆Oh! Zexal,11587
26651,Saitou-kun wa Esper Rashii,11588
27187,Gakuen Heaven: Revolution,11589
28931,Tokyo Yamanote Boys,11590
30861,Mobile Suit Gundam AGE: Story of the Beginning,11591
32089,Kamiigusa Animators,11592
32401,Idol A,11593
33543,Kimi Ochi,11594
34301,"Houkago, Kimi to Koi wo Shite.",11595
34313,Lavender wa Kiken na Kaori,11596
36319,Ojousama wa Nigedashita,11597
37999,Inazuma Eleven Go,11598
41023,Psychometrer,11599
42661,Kabe no Hana: Hisoyaka na Shoka no Yoru no,11600
43287,GT-R,11601
44191,Yoiko no Kokoroe,11602
45309,Yuri-iro no Koibito,11603
48807,Kunoichi Gakuen Ninpouchou - Yogakure,11604
49859,Neon Genesis Evangelion: Comic Tribute,11605
49947,Usurai ni Saku,11606
50713,Pink Lady Classic,11607
50859,Soukyuu no Lapis Lazuli,11608
50911,Boku ni Koisuru Mechanical,11609
51091,Enemigo,11610
54137,Yuri ni Tanpopo,11611
66741,Sekai Seifuku: 4-koma no Zvezda,11612
68977,Tawara Neko to Machigai Jinsei,11613
71821,Kindaichi Shounen no Ippaku Futsuka Shouryokou,11614
72537,6-gatsu no Tsuyogari Lily,11615
74655,Parallel Sailor Moon,11616
74765,Issho ni Kaero.,11617
78733,Marusei,11618
86981,Yakushoku Distopiary,11619
87712,Warau Ishi,11620
91513,Snow Black,11621
94708,Lien no Tou yori,11622
100412,Ureshon!,11623
102041,Onee na Kareshi to Boyish Kanojo,11624
102984,Mustard Chocolate,11625
103233,Kageki no Kuni no Alice,11626
103343,"Hibi, Seishun.",11627
104389,"Sakurayoimachi, Yahanmae",11628
106067,Devil-chi,11629
109145,Kuzu to Megane to Bungaku Shoujo (Nise),11630
109360,1000-en Hero,11631
111136,Ojousama no Shimobe,11632
112336,Trap Heroine,11633
112807,Boku no Kokoro no Yabai Yatsu,11634
113717,Danshi Koukousei wo Yashinaitai Oneesan no Hanashi,11635
114829,Saotome Shimai wa Manga no Tame nara!?,11636
111489,Isekai Tensei ni Kansha wo,11637
113780,Mahou Shoujo Site Sept,11638
151,Blood Sucker,11639
496,Real Bout High School,11640
941,Chaosic Rune,11641
1109,Menkui!,11642
1588,Wild Com.,11643
1798,Yume Yume * You You,11644
2498,Yogoto no Tsuki,11645
3247,Swweeet,11646
3443,Concerto,11647
3722,Tsuki ni Kiss no Hanataba wo,11648
4097,Aspirin,11649
5714,Kizu darake no Tenshi-tachi,11650
5900,Love Love - Kaporin no Yuuwaku Kiss 1,11651
6891,Getter Robo Hien: The Earth Suicide,11652
7369,Call My Name,11653
7895,Nae ga Yuru,11654
8714,Satanikus Enma Kerberos,11655
9377,Pharaoh no Haka,11656
9848,Guardian Hearts,11657
10135,Muteki na Utahime!,11658
10747,Toriya Trip,11659
10828,Rouge Noir,11660
11422,Orange Bubble Gum,11661
11595,Yasashii Akuma,11662
12170,Hajimari no Kotoba,11663
13149,Ageha,11664
13453,Jewel to Canary,11665
14013,Onnanoko tte Honto ni Mou,11666
14099,Renai Tripper,11667
14234,Frogman,11668
14704,Hard na Choukyoushi,11669
15721,Elysium no Monogatari,11670
15999,Blood Type V,11671
16895,Biscuit,11672
17648,Obocchama no Otanoshimi,11673
17654,Love Blog!! Next,11674
17770,Hieshou Danshi Kouryakuhou,11675
17867,Love Hunter Akazukin,11676
17928,Survival: Another Story,11677
18263,He~nshin!!: Sonata Birdie Rush,11678
18368,Okitsune no Hanayome,11679
19089,Funny Money,11680
19257,Hakuba no Ouji-sama,11681
19393,Kantoku Fuyuki Todoki,11682
20081,Kyousou no Simulacra,11683
21359,Vita Arcana,11684
21760,Sakura Omoi,11685
22933,Tengoku no Shima,11686
23231,Boku wa Beatles,11687
24977,Kuuchuu de Oshokuji,11688
25028,Bijin Kakumei,11689
25072,Akaneiro Show Time,11690
25928,Heartcatch Precure!,11691
31361,Koaka Head,11692
32167,Itoshikute Nikui Hito,11693
